0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.3934817910194397,0.7173255681991577,1.1466293159401175e-07,0.4409322440624237,0.6798253655433655,-0.021680330857634544,0.47319528460502625,0.6087900996208191,-0.03237394616007805,0.4572640657424927,0.5395936369895935,-0.04351114481687546,0.42302873730659485,0.49946844577789307,-0.05464906245470047,0.43088436126708984,0.5369675159454346,-0.008210163563489914,0.43987321853637695,0.4693509340286255,-0.02396017126739025,0.4432591497898102,0.42505910992622375,-0.031997110694646835,0.4430543780326843,0.3843642473220825,-0.03795056417584419,0.3982960283756256,0.5406606793403625,-0.009462311863899231,0.41914093494415283,0.49284493923187256,-0.040342334657907486,0.4313623607158661,0.5537654757499695,-0.047823552042245865,0.4273774027824402,0.5960565209388733,-0.04434125870466232,0.3691146671772003,0.5543283224105835,-0.013589750044047832,0.3938944339752197,0.5102078914642334,-0.05190695449709892,0.40917152166366577,0.5766285061836243,-0.04809532314538956,0.40515533089637756,0.6207152009010315,-0.034545764327049255,0.33673474192619324,0.5770437717437744,-0.018617605790495872,0.3692096471786499,0.5383127331733704,-0.0484270341694355,0.3888302743434906,0.5853135585784912,-0.04519623517990112,0.3884858191013336,0.6236323118209839,-0.03541548177599907,Up
0.28107672929763794,0.5320141911506653,-4.666501141059598e-08,0.3549427092075348,0.5678132176399231,0.020978910848498344,0.4076274037361145,0.5743008852005005,0.018011389300227165,0.44231852889060974,0.5871102809906006,0.0037492988631129265,0.4714137613773346,0.597295880317688,-0.011623259633779526,0.43967652320861816,0.4579145014286041,0.0153003865852952,0.5048315525054932,0.48572057485580444,0.0011181646259501576,0.5425468683242798,0.49880534410476685,-0.008848779834806919,0.5762212872505188,0.5072717070579529,-0.016742318868637085,0.42818230390548706,0.44592610001564026,-0.010275525040924549,0.47529348731040955,0.539955735206604,-0.03643977269530296,0.4352690577507019,0.573526918888092,-0.04099182039499283,0.40658965706825256,0.5758752822875977,-0.03869108110666275,0.4122713804244995,0.4551588296890259,-0.035456616431474686,0.4593305289745331,0.5495389103889465,-0.05966893211007118,0.41830846667289734,0.5771973133087158,-0.04930642247200012,0.3877594769001007,0.579468846321106,-0.03616095334291458,0.3951910138130188,0.47985050082206726,-0.05985239893198013,0.4452548623085022,0.5438616871833801,-0.07265087217092514,0.42632949352264404,0.572808563709259,-0.06150238588452339,0.40474650263786316,0.5849066972732544,-0.04948392137885094,Left
0.3509161174297333,0.2201099991798401,2.5329984509880887e-07,0.3882037401199341,0.2930222749710083,0.007513151038438082,0.41854068636894226,0.3448612689971924,-0.006753987167030573,0.42998918890953064,0.39298978447914124,-0.027177482843399048,0.4351330101490021,0.4416144788265228,-0.048160284757614136,0.503906786441803,0.2907131612300873,-0.013367976061999798,0.5025900602340698,0.3941183090209961,-0.037106890231370926,0.5017020106315613,0.45418035984039307,-0.055590059608221054,0.5036463141441345,0.5041004419326782,-0.06888732314109802,0.4873415231704712,0.26842495799064636,-0.03363502025604248,0.4764348864555359,0.3916042447090149,-0.05737841874361038,0.44806772470474243,0.3745642304420471,-0.061573486775159836,0.44354841113090515,0.34289443492889404,-0.06329929828643799,0.45641598105430603,0.2581515908241272,-0.05356806516647339,0.4446254372596741,0.37453481554985046,-0.07277441769838333,0.4154490530490875,0.3570810854434967,-0.0609220452606678,0.4098837375640869,0.3255854547023773,-0.05120773985981941,0.421276718378067,0.2565978169441223,-0.07390515506267548,0.4166276752948761,0.3536923825740814,-0.0817316472530365,0.39609986543655396,0.34437260031700134,-0.06830227375030518,0.3908252716064453,0.314448744058609,-0.057766664773225784,down
0.4015766978263855,0.641357958316803,-2.3170765928171022e-07,0.3847314715385437,0.6604105234146118,-0.04373377561569214,0.34377360343933105,0.6562902331352234,-0.05958603322505951,0.2993062436580658,0.6467425227165222,-0.06395384669303894,0.26308727264404297,0.6449012756347656,-0.06488284468650818,0.34782207012176514,0.5669756531715393,-0.05587305501103401,0.2835150957107544,0.580893874168396,-0.07331997901201248,0.24399098753929138,0.5972170829772949,-0.08381403237581253,0.2148229479789734,0.6059861183166504,-0.09149625897407532,0.3365972340106964,0.5525041818618774,-0.03558124974370003,0.29425469040870667,0.6048968434333801,-0.05506023392081261,0.31227540969848633,0.6327918171882629,-0.05559167638421059,0.3338637053966522,0.633086621761322,-0.05379890277981758,0.3255501687526703,0.556183397769928,-0.01763962395489216,0.2953343987464905,0.6059987545013428,-0.03556495159864426,0.31353333592414856,0.6284433603286743,-0.03085298091173172,0.3313150107860565,0.6277610659599304,-0.025424612686038017,0.31828680634498596,0.5636278390884399,-0.003074108390137553,0.3000663220882416,0.600456178188324,-0.021594051271677017,0.31399306654930115,0.6187794804573059,-0.023160822689533234,0.32854536175727844,0.6197729706764221,-0.020649133250117302,left
0.26493123173713684,0.6331077218055725,6.320857437458471e-08,0.28413277864456177,0.5853285789489746,-0.017734140157699585,0.28500887751579285,0.5271867513656616,-0.025226928293704987,0.2468247264623642,0.5003727078437805,-0.03245854750275612,0.21905355155467987,0.4943016469478607,-0.038435276597738266,0.28246554732322693,0.47343572974205017,-0.006305774673819542,0.27994227409362793,0.40326428413391113,-0.01995556242763996,0.2770121097564697,0.36259812116622925,-0.02925020270049572,0.27329427003860474,0.32665300369262695,-0.036667197942733765,0.2527671456336975,0.4879372715950012,-0.008645132184028625,0.24026046693325043,0.4364262521266937,-0.035586390644311905,0.24843165278434753,0.4793171286582947,-0.0468866340816021,0.25712746381759644,0.5067176222801208,-0.04747813194990158,0.22942522168159485,0.5090134143829346,-0.012908349744975567,0.2146880179643631,0.47626933455467224,-0.04022344574332237,0.2303650826215744,0.5138849020004272,-0.04131489619612694,0.24208998680114746,0.5351784229278564,-0.03419485315680504,0.2113959789276123,0.5356615781784058,-0.0184258371591568,0.20258070528507233,0.5102676153182983,-0.03552170842885971,0.2158726304769516,0.5341983437538147,-0.032116737216711044,0.22583970427513123,0.5506980419158936,-0.025074398145079613,Up
0.29199764132499695,0.6285587549209595,5.567368432934927e-08,0.314054012298584,0.5792611837387085,-0.016957411542534828,0.3161748945713043,0.519062876701355,-0.02316698059439659,0.27836278080940247,0.49174198508262634,-0.02907445654273033,0.25072917342185974,0.48391982913017273,-0.033948566764593124,0.31576502323150635,0.46676069498062134,-0.005650152452290058,0.31586650013923645,0.39690449833869934,-0.01908334717154503,0.31353893876075745,0.35515323281288147,-0.02893158048391342,0.3100285232067108,0.3176978528499603,-0.03708764538168907,0.2849721908569336,0.4804910123348236,-0.008512045256793499,0.2726198136806488,0.42793551087379456,-0.03319176286458969,0.2814827263355255,0.4700131118297577,-0.04414732754230499,0.2904781699180603,0.4969222843647003,-0.0456339456140995,0.2596627175807953,0.5022536516189575,-0.013323487713932991,0.24629446864128113,0.46461012959480286,-0.04004025086760521,0.2634127140045166,0.505361020565033,-0.04088364541530609,0.2747180163860321,0.5296338200569153,-0.03424648940563202,0.23962032794952393,0.5318747162818909,-0.019309112802147865,0.2330513298511505,0.5023260712623596,-0.03730335831642151,0.24801234900951385,0.5284233689308167,-0.033889174461364746,0.25770601630210876,0.5476402640342712,-0.02714822255074978,Up
0.3248796761035919,0.6267465949058533,7.583027894497718e-08,0.35007423162460327,0.5850321650505066,-0.018110591918230057,0.3554130792617798,0.5239332914352417,-0.026369983330368996,0.31771615147590637,0.4938189387321472,-0.03415794298052788,0.2890808582305908,0.481888085603714,-0.04067598283290863,0.3503347635269165,0.4652661681175232,-0.008595076389610767,0.34840697050094604,0.39340734481811523,-0.022787539288401604,0.3468811810016632,0.350887656211853,-0.03194179758429527,0.34351471066474915,0.3158609867095947,-0.039081502705812454,0.31983107328414917,0.478765070438385,-0.011027785949409008,0.3125361204147339,0.43059271574020386,-0.03967844694852829,0.32155704498291016,0.4742737412452698,-0.05068179592490196,0.3287124037742615,0.5041041374206543,-0.050645798444747925,0.294796884059906,0.4990827739238739,-0.015382581390440464,0.2847016155719757,0.4653356671333313,-0.045193180441856384,0.3013457655906677,0.5065774321556091,-0.04562737047672272,0.3115273416042328,0.5303761959075928,-0.03768365457653999,0.2746654450893402,0.5253653526306152,-0.020818838849663734,0.2728910446166992,0.5034005641937256,-0.04157543182373047,0.287952721118927,0.5319849252700806,-0.03876667842268944,0.29674088954925537,0.5496058464050293,-0.03139235079288483,Up
0.36086615920066833,0.6347163915634155,5.649162559961951e-08,0.39079946279525757,0.5895628929138184,-0.01576372981071472,0.3973689079284668,0.5269749164581299,-0.022181469947099686,0.35719698667526245,0.49251988530158997,-0.028760703280568123,0.3264068365097046,0.4847029149532318,-0.034476786851882935,0.3894232213497162,0.46941637992858887,-0.005483824759721756,0.3888968825340271,0.39658546447753906,-0.01843379996716976,0.38805443048477173,0.35283154249191284,-0.026709264144301414,0.38558441400527954,0.3162286579608917,-0.03345087170600891,0.35783421993255615,0.48252034187316895,-0.008842322044074535,0.34808674454689026,0.4280098080635071,-0.03530111163854599,0.3576677739620209,0.47056835889816284,-0.04517616704106331,0.36591455340385437,0.5026957392692566,-0.04492828994989395,0.3321205973625183,0.5037853717803955,-0.013882648199796677,0.3207818269729614,0.46009427309036255,-0.042701590806245804,0.3377527892589569,0.5031834840774536,-0.041418254375457764,0.3479883074760437,0.5316893458366394,-0.03245015814900398,0.31008201837539673,0.5327571034431458,-0.019873926416039467,0.30488401651382446,0.5016178488731384,-0.04065175727009773,0.3210954964160919,0.5302464962005615,-0.036877524107694626,0.33105605840682983,0.5519499778747559,-0.028865229338407516,Up
0.3854796588420868,0.6221160888671875,6.504805583062989e-08,0.4137493371963501,0.5779473185539246,-0.019049830734729767,0.4245584309101105,0.5173726081848145,-0.02756168320775032,0.3870801627635956,0.48661115765571594,-0.03534124046564102,0.3564556837081909,0.4767090082168579,-0.04194215312600136,0.41611772775650024,0.4539709687232971,-0.010089057497680187,0.41583511233329773,0.38459622859954834,-0.025364380329847336,0.4156618118286133,0.3428279757499695,-0.0351497121155262,0.41347813606262207,0.30766811966896057,-0.042497579008340836,0.38481757044792175,0.468201220035553,-0.012563550844788551,0.378131240606308,0.4214726984500885,-0.04136868938803673,0.3874465525150299,0.4679539203643799,-0.05173717066645622,0.3941245377063751,0.49951136112213135,-0.05124343931674957,0.3593183755874634,0.48996978998184204,-0.017154807224869728,0.3508338928222656,0.4572940766811371,-0.04816757142543793,0.3677584230899811,0.5026446580886841,-0.04769916087388992,0.3770298659801483,0.5272678732872009,-0.03871987387537956,0.33803409337997437,0.5181471705436707,-0.022878844290971756,0.335990846157074,0.49412408471107483,-0.04451652243733406,0.35091501474380493,0.5260221362113953,-0.040524113923311234,0.35827890038490295,0.5453473329544067,-0.03197701647877693,Up
0.42449986934661865,0.619598388671875,5.743239483990692e-08,0.45593926310539246,0.5750542283058167,-0.016321910545229912,0.4691421091556549,0.5137951970100403,-0.024376561865210533,0.43530037999153137,0.47644954919815063,-0.03222217783331871,0.40428775548934937,0.4702328145503998,-0.03922577202320099,0.4604830741882324,0.45035025477409363,-0.009158204309642315,0.4622361660003662,0.38079768419265747,-0.02352771908044815,0.46277791261672974,0.33896344900131226,-0.03269331902265549,0.4614362418651581,0.30244678258895874,-0.03981896489858627,0.4288937747478485,0.4612763226032257,-0.012847610749304295,0.42743098735809326,0.4111281931400299,-0.03945141285657883,0.4368031620979309,0.45870542526245117,-0.048014573752880096,0.44206592440605164,0.4916149973869324,-0.0469139888882637,0.40182429552078247,0.48123353719711304,-0.01821644976735115,0.39778855443000793,0.44126811623573303,-0.04652968794107437,0.41351956129074097,0.48792803287506104,-0.043087150901556015,0.42045819759368896,0.5161700248718262,-0.03285104036331177,0.37704265117645264,0.5089840888977051,-0.02468912862241268,0.3787159323692322,0.4763864576816559,-0.04402020573616028,0.39369046688079834,0.5089491009712219,-0.037413790822029114,0.3991751968860626,0.5329158902168274,-0.02749760076403618,Up
